timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747345064481,2,[PUT] Character by id,200,OK,Thread Group 1-6,text,true,,267,219,7,7,http://localhost:3001/character/8,2,0,0
1747345064481,2,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,7,7,http://localhost:3001/character/8,2,0,0
1747345064482,1,[PUT] Character by id,200,OK,Thread Group 1-2,text,true,,267,219,7,7,http://localhost:3001/character/9,1,0,0
1747345064482,2,[DELETE] Character by id,200,OK,Thread Group 1-4,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064482,2,[POST] Character,201,Created,Thread Group 1-7,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064482,3,[POST] Character,201,Created,Thread Group 1-3,text,true,,272,218,7,7,http://localhost:3001/character,3,0,0
1747345064483,2,[GET] Characters,200,OK,Thread Group 1-5,text,true,,506,161,7,7,http://localhost:3001/characters,2,0,0
1747345064483,2,[DELETE] Character by id,200,OK,Thread Group 1-6,text,true,,293,184,7,7,http://localhost:3001/character/8,2,0,0
1747345064483,3,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,7,7,http://localhost:3001/character/8,3,0,0
1747345064484,2,[DELETE] Character by id,200,OK,Thread Group 1-2,text,true,,293,184,7,7,http://localhost:3001/character/9,2,0,0
1747345064484,2,[GET] Characters,200,OK,Thread Group 1-4,text,true,,439,161,7,7,http://localhost:3001/characters,2,0,0
1747345064484,3,[GET] Character by id,200,OK,Thread Group 1-7,text,true,,267,162,7,7,http://localhost:3001/character/7,3,0,0
1747345064485,2,[GET] Character by id,200,OK,Thread Group 1-3,text,true,,267,162,7,7,http://localhost:3001/character/8,2,0,0
1747345064485,2,[POST] Character,201,Created,Thread Group 1-5,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064485,2,[GET] Characters,200,OK,Thread Group 1-6,text,true,,472,161,7,7,http://localhost:3001/characters,2,0,0
1747345064486,2,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,7,7,http://localhost:3001/character/8,2,0,0
1747345064486,2,[GET] Characters,200,OK,Thread Group 1-2,text,true,,439,161,7,7,http://localhost:3001/characters,2,0,0
1747345064486,2,[POST] Character,201,Created,Thread Group 1-4,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064487,1,[PUT] Character by id,200,OK,Thread Group 1-7,text,true,,267,219,7,7,http://localhost:3001/character/7,1,0,0
1747345064487,2,[PUT] Character by id,200,OK,Thread Group 1-3,text,true,,267,219,7,7,http://localhost:3001/character/8,2,0,0
1747345064487,2,[GET] Character by id,200,OK,Thread Group 1-5,text,true,,267,162,7,7,http://localhost:3001/character/7,2,0,0
1747345064487,2,[POST] Character,201,Created,Thread Group 1-6,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064488,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,506,161,7,7,http://localhost:3001/characters,1,0,0
1747345064488,2,[POST] Character,201,Created,Thread Group 1-2,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064488,2,[GET] Character by id,200,OK,Thread Group 1-4,text,true,,267,162,7,7,http://localhost:3001/character/7,2,0,0
1747345064488,2,[DELETE] Character by id,200,OK,Thread Group 1-7,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064489,1,[DELETE] Character by id,200,OK,Thread Group 1-3,text,true,,293,184,7,7,http://localhost:3001/character/8,1,0,0
1747345064489,2,[PUT] Character by id,200,OK,Thread Group 1-5,text,true,,267,219,7,7,http://localhost:3001/character/7,2,0,0
1747345064489,2,[GET] Character by id,200,OK,Thread Group 1-6,text,true,,267,162,7,7,http://localhost:3001/character/8,2,0,0
1747345064489,2,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064490,2,[GET] Character by id,200,OK,Thread Group 1-2,text,true,,267,162,7,7,http://localhost:3001/character/9,2,0,0
1747345064490,2,[PUT] Character by id,200,OK,Thread Group 1-4,text,true,,267,219,7,7,http://localhost:3001/character/7,2,0,0
1747345064490,2,[GET] Characters,200,OK,Thread Group 1-7,text,true,,506,161,7,7,http://localhost:3001/characters,2,0,0
1747345064491,2,[GET] Characters,200,OK,Thread Group 1-3,text,true,,506,161,7,7,http://localhost:3001/characters,2,0,0
1747345064491,2,[DELETE] Character by id,200,OK,Thread Group 1-5,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064491,2,[PUT] Character by id,200,OK,Thread Group 1-6,text,true,,267,219,7,7,http://localhost:3001/character/8,2,0,0
1747345064492,2,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,7,7,http://localhost:3001/character/8,2,0,0
1747345064492,2,[PUT] Character by id,200,OK,Thread Group 1-2,text,true,,267,219,7,7,http://localhost:3001/character/9,2,0,0
1747345064492,2,[DELETE] Character by id,200,OK,Thread Group 1-4,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064492,2,[POST] Character,201,Created,Thread Group 1-7,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064493,2,[POST] Character,201,Created,Thread Group 1-3,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064493,2,[GET] Characters,200,OK,Thread Group 1-5,text,true,,506,161,7,7,http://localhost:3001/characters,2,0,0
1747345064493,2,[DELETE] Character by id,200,OK,Thread Group 1-6,text,true,,293,184,7,7,http://localhost:3001/character/8,2,0,0
1747345064494,2,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,7,7,http://localhost:3001/character/8,2,0,0
1747345064494,2,[DELETE] Character by id,200,OK,Thread Group 1-2,text,true,,293,184,7,7,http://localhost:3001/character/9,2,0,0
1747345064494,3,[GET] Characters,200,OK,Thread Group 1-4,text,true,,439,161,7,7,http://localhost:3001/characters,3,0,0
1747345064496,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,7,7,http://localhost:3001/character/8,1,0,0
1747345064494,3,[GET] Character by id,200,OK,Thread Group 1-7,text,true,,267,162,7,7,http://localhost:3001/character/7,3,0,0
1747345064495,2,[GET] Character by id,200,OK,Thread Group 1-3,text,true,,267,162,7,7,http://localhost:3001/character/8,2,0,0
1747345064495,3,[POST] Character,201,Created,Thread Group 1-5,text,true,,272,218,7,7,http://localhost:3001/character,3,0,0
1747345064495,3,[GET] Characters,200,OK,Thread Group 1-6,text,true,,439,161,7,7,http://localhost:3001/characters,3,0,0
1747345064497,1,[GET] Characters,200,OK,Thread Group 1-2,text,true,,439,161,7,7,http://localhost:3001/characters,1,0,0
1747345064497,2,[POST] Character,201,Created,Thread Group 1-4,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064497,2,[GET] Characters,200,OK,Thread Group 1-1,text,true,,472,161,7,7,http://localhost:3001/characters,2,0,0
1747345064497,2,[PUT] Character by id,200,OK,Thread Group 1-7,text,true,,267,219,7,7,http://localhost:3001/character/7,2,0,0
1747345064498,1,[PUT] Character by id,200,OK,Thread Group 1-3,text,true,,267,219,7,7,http://localhost:3001/character/8,1,0,0
1747345064498,2,[GET] Character by id,200,OK,Thread Group 1-5,text,true,,267,162,7,7,http://localhost:3001/character/6,2,0,0
1747345064498,2,[POST] Character,201,Created,Thread Group 1-6,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064498,2,[POST] Character,201,Created,Thread Group 1-2,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064499,1,[GET] Character by id,200,OK,Thread Group 1-4,text,true,,267,162,7,7,http://localhost:3001/character/7,1,0,0
1747345064499,2,[POST] Character,201,Created,Thread Group 1-1,text,true,,273,218,7,7,http://localhost:3001/character,2,0,0
1747345064499,2,[DELETE] Character by id,200,OK,Thread Group 1-7,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064500,1,[DELETE] Character by id,200,OK,Thread Group 1-3,text,true,,293,184,7,7,http://localhost:3001/character/8,1,0,0
1747345064500,2,[PUT] Character by id,200,OK,Thread Group 1-5,text,true,,267,219,7,7,http://localhost:3001/character/6,2,0,0
1747345064500,2,[GET] Character by id,200,OK,Thread Group 1-6,text,true,,267,162,7,7,http://localhost:3001/character/8,2,0,0
1747345064500,2,[GET] Character by id,200,OK,Thread Group 1-2,text,true,,267,162,7,7,http://localhost:3001/character/9,2,0,0
1747345064500,2,[PUT] Character by id,200,OK,Thread Group 1-4,text,true,,267,219,7,7,http://localhost:3001/character/7,2,0,0
1747345064501,4,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,268,163,7,7,http://localhost:3001/character/10,4,0,0
1747345064501,4,[GET] Characters,200,OK,Thread Group 1-7,text,true,,507,161,7,7,http://localhost:3001/characters,4,0,0
1747345064502,3,[GET] Characters,200,OK,Thread Group 1-3,text,true,,507,161,7,7,http://localhost:3001/characters,3,0,0
1747345064502,4,[DELETE] Character by id,200,OK,Thread Group 1-5,text,true,,293,184,7,7,http://localhost:3001/character/6,4,0,0
1747345064502,4,[PUT] Character by id,200,OK,Thread Group 1-6,text,true,,267,219,7,7,http://localhost:3001/character/8,4,0,0
1747345064502,5,[PUT] Character by id,200,OK,Thread Group 1-2,text,true,,267,219,7,7,http://localhost:3001/character/9,5,0,0
1747345064503,4,[DELETE] Character by id,200,OK,Thread Group 1-4,text,true,,293,184,7,7,http://localhost:3001/character/7,4,0,0
1747345064505,2,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,268,220,7,7,http://localhost:3001/character/10,2,0,0
1747345064505,3,[POST] Character,201,Created,Thread Group 1-7,text,true,,272,218,7,7,http://localhost:3001/character,3,0,0
1747345064505,3,[POST] Character,201,Created,Thread Group 1-3,text,true,,272,218,7,7,http://localhost:3001/character,3,0,0
1747345064506,2,[GET] Characters,200,OK,Thread Group 1-5,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064506,2,[DELETE] Character by id,200,OK,Thread Group 1-6,text,true,,293,184,7,7,http://localhost:3001/character/8,2,0,0
1747345064507,2,[DELETE] Character by id,200,OK,Thread Group 1-2,text,true,,293,184,7,7,http://localhost:3001/character/9,2,0,0
1747345064507,2,[GET] Characters,200,OK,Thread Group 1-4,text,true,,440,161,7,7,http://localhost:3001/characters,2,0,0
1747345064507,2,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,185,7,7,http://localhost:3001/character/10,2,0,0
1747345064508,1,[GET] Character by id,200,OK,Thread Group 1-7,text,true,,267,162,7,7,http://localhost:3001/character/7,1,0,0
1747345064508,1,[GET] Character by id,200,OK,Thread Group 1-3,text,true,,267,162,7,7,http://localhost:3001/character/8,1,0,0
1747345064508,2,[POST] Character,201,Created,Thread Group 1-5,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064508,2,[GET] Characters,200,OK,Thread Group 1-6,text,true,,439,161,7,7,http://localhost:3001/characters,2,0,0
1747345064509,1,[GET] Characters,200,OK,Thread Group 1-2,text,true,,439,161,7,7,http://localhost:3001/characters,1,0,0
1747345064509,1,[POST] Character,201,Created,Thread Group 1-4,text,true,,272,218,7,7,http://localhost:3001/character,1,0,0
1747345064509,2,[GET] Characters,200,OK,Thread Group 1-1,text,true,,472,161,7,7,http://localhost:3001/characters,2,0,0
1747345064509,2,[PUT] Character by id,200,OK,Thread Group 1-7,text,true,,267,219,7,7,http://localhost:3001/character/7,2,0,0
1747345064509,2,[PUT] Character by id,200,OK,Thread Group 1-3,text,true,,267,219,7,7,http://localhost:3001/character/8,2,0,0
1747345064510,2,[GET] Character by id,200,OK,Thread Group 1-5,text,true,,267,162,7,7,http://localhost:3001/character/6,2,0,0
1747345064510,2,[POST] Character,201,Created,Thread Group 1-6,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064510,2,[POST] Character,201,Created,Thread Group 1-2,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064511,2,[GET] Character by id,200,OK,Thread Group 1-4,text,true,,267,162,7,7,http://localhost:3001/character/7,2,0,0
1747345064511,2,[POST] Character,201,Created,Thread Group 1-1,text,true,,273,218,7,7,http://localhost:3001/character,2,0,0
1747345064511,3,[DELETE] Character by id,200,OK,Thread Group 1-7,text,true,,293,184,7,7,http://localhost:3001/character/7,3,0,0
1747345064511,3,[DELETE] Character by id,200,OK,Thread Group 1-3,text,true,,293,184,7,7,http://localhost:3001/character/8,3,0,0
1747345064512,2,[PUT] Character by id,200,OK,Thread Group 1-5,text,true,,267,219,7,7,http://localhost:3001/character/6,2,0,0
1747345064512,2,[GET] Character by id,200,OK,Thread Group 1-6,text,true,,267,162,7,7,http://localhost:3001/character/8,2,0,0
1747345064513,2,[GET] Character by id,200,OK,Thread Group 1-2,text,true,,267,162,7,7,http://localhost:3001/character/9,2,0,0
1747345064513,2,[PUT] Character by id,200,OK,Thread Group 1-4,text,true,,267,219,7,7,http://localhost:3001/character/7,2,0,0
1747345064513,2,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,268,163,7,7,http://localhost:3001/character/10,2,0,0
1747345064514,2,[GET] Characters,200,OK,Thread Group 1-7,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064514,2,[GET] Characters,200,OK,Thread Group 1-3,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064514,2,[DELETE] Character by id,200,OK,Thread Group 1-5,text,true,,293,184,7,7,http://localhost:3001/character/6,2,0,0
1747345064515,1,[PUT] Character by id,200,OK,Thread Group 1-6,text,true,,267,219,7,7,http://localhost:3001/character/8,1,0,0
1747345064515,2,[PUT] Character by id,200,OK,Thread Group 1-2,text,true,,267,219,7,7,http://localhost:3001/character/9,2,0,0
1747345064515,2,[DELETE] Character by id,200,OK,Thread Group 1-4,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064515,2,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,268,220,7,7,http://localhost:3001/character/10,2,0,0
1747345064516,2,[POST] Character,201,Created,Thread Group 1-7,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064516,2,[POST] Character,201,Created,Thread Group 1-3,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064516,2,[GET] Characters,200,OK,Thread Group 1-5,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064517,2,[DELETE] Character by id,200,OK,Thread Group 1-6,text,true,,293,184,7,7,http://localhost:3001/character/8,2,0,0
1747345064517,2,[DELETE] Character by id,200,OK,Thread Group 1-2,text,true,,293,184,7,7,http://localhost:3001/character/9,2,0,0
1747345064517,2,[GET] Characters,200,OK,Thread Group 1-4,text,true,,440,161,7,7,http://localhost:3001/characters,2,0,0
1747345064517,3,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,185,7,7,http://localhost:3001/character/10,3,0,0
1747345064518,2,[GET] Character by id,200,OK,Thread Group 1-7,text,true,,267,162,7,7,http://localhost:3001/character/7,2,0,0
1747345064518,2,[GET] Character by id,200,OK,Thread Group 1-3,text,true,,267,162,7,7,http://localhost:3001/character/8,2,0,0
1747345064518,3,[POST] Character,201,Created,Thread Group 1-5,text,true,,272,218,7,7,http://localhost:3001/character,3,0,0
1747345064519,2,[GET] Characters,200,OK,Thread Group 1-6,text,true,,439,161,7,7,http://localhost:3001/characters,2,0,0
1747345064519,2,[GET] Characters,200,OK,Thread Group 1-2,text,true,,439,161,7,7,http://localhost:3001/characters,2,0,0
1747345064519,2,[POST] Character,201,Created,Thread Group 1-4,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064520,2,[GET] Characters,200,OK,Thread Group 1-1,text,true,,472,161,7,7,http://localhost:3001/characters,2,0,0
1747345064520,2,[PUT] Character by id,200,OK,Thread Group 1-7,text,true,,267,219,7,7,http://localhost:3001/character/7,2,0,0
1747345064520,2,[PUT] Character by id,200,OK,Thread Group 1-3,text,true,,267,219,7,7,http://localhost:3001/character/8,2,0,0
1747345064521,1,[GET] Character by id,200,OK,Thread Group 1-5,text,true,,267,162,7,7,http://localhost:3001/character/6,1,0,0
1747345064521,2,[POST] Character,201,Created,Thread Group 1-6,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064521,2,[POST] Character,201,Created,Thread Group 1-2,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064522,1,[GET] Character by id,200,OK,Thread Group 1-4,text,true,,267,162,7,7,http://localhost:3001/character/7,1,0,0
1747345064522,2,[POST] Character,201,Created,Thread Group 1-1,text,true,,273,218,7,7,http://localhost:3001/character,2,0,0
1747345064522,2,[DELETE] Character by id,200,OK,Thread Group 1-7,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064522,2,[DELETE] Character by id,200,OK,Thread Group 1-3,text,true,,293,184,7,7,http://localhost:3001/character/8,2,0,0
1747345064522,2,[PUT] Character by id,200,OK,Thread Group 1-5,text,true,,267,219,7,7,http://localhost:3001/character/6,2,0,0
1747345064523,1,[GET] Character by id,200,OK,Thread Group 1-6,text,true,,267,162,7,7,http://localhost:3001/character/8,1,0,0
1747345064523,2,[GET] Character by id,200,OK,Thread Group 1-2,text,true,,267,162,7,7,http://localhost:3001/character/9,2,0,0
1747345064523,2,[PUT] Character by id,200,OK,Thread Group 1-4,text,true,,267,219,7,7,http://localhost:3001/character/7,2,0,0
1747345064524,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,268,163,7,7,http://localhost:3001/character/10,1,0,0
1747345064524,2,[GET] Characters,200,OK,Thread Group 1-7,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064524,2,[GET] Characters,200,OK,Thread Group 1-3,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064524,2,[DELETE] Character by id,200,OK,Thread Group 1-5,text,true,,293,184,7,7,http://localhost:3001/character/6,2,0,0
1747345064525,1,[PUT] Character by id,200,OK,Thread Group 1-6,text,true,,267,219,7,7,http://localhost:3001/character/8,1,0,0
1747345064525,2,[PUT] Character by id,200,OK,Thread Group 1-2,text,true,,267,219,7,7,http://localhost:3001/character/9,2,0,0
1747345064525,2,[DELETE] Character by id,200,OK,Thread Group 1-4,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064525,3,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,268,220,7,7,http://localhost:3001/character/10,3,0,0
1747345064526,2,[POST] Character,201,Created,Thread Group 1-7,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064526,2,[POST] Character,201,Created,Thread Group 1-3,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064526,3,[GET] Characters,200,OK,Thread Group 1-5,text,true,,507,161,7,7,http://localhost:3001/characters,3,0,0
1747345064526,3,[DELETE] Character by id,200,OK,Thread Group 1-6,text,true,,293,184,7,7,http://localhost:3001/character/8,3,0,0
1747345064528,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,185,7,7,http://localhost:3001/character/10,1,0,0
1747345064527,3,[DELETE] Character by id,200,OK,Thread Group 1-2,text,true,,293,184,7,7,http://localhost:3001/character/9,3,0,0
1747345064527,3,[GET] Characters,200,OK,Thread Group 1-4,text,true,,406,161,7,7,http://localhost:3001/characters,3,0,0
1747345064528,2,[GET] Character by id,200,OK,Thread Group 1-7,text,true,,267,162,7,7,http://localhost:3001/character/7,2,0,0
1747345064529,1,[GET] Character by id,200,OK,Thread Group 1-3,text,true,,267,162,7,7,http://localhost:3001/character/8,1,0,0
1747345064529,1,[POST] Character,201,Created,Thread Group 1-5,text,true,,272,218,7,7,http://localhost:3001/character,1,0,0
1747345064529,2,[GET] Characters,200,OK,Thread Group 1-6,text,true,,439,161,7,7,http://localhost:3001/characters,2,0,0
1747345064529,2,[GET] Characters,200,OK,Thread Group 1-1,text,true,,439,161,7,7,http://localhost:3001/characters,2,0,0
1747345064530,1,[GET] Characters,200,OK,Thread Group 1-2,text,true,,439,161,7,7,http://localhost:3001/characters,1,0,0
1747345064530,1,[POST] Character,201,Created,Thread Group 1-4,text,true,,272,218,7,7,http://localhost:3001/character,1,0,0
1747345064530,2,[PUT] Character by id,200,OK,Thread Group 1-7,text,true,,267,219,7,7,http://localhost:3001/character/7,2,0,0
1747345064530,2,[PUT] Character by id,200,OK,Thread Group 1-3,text,true,,267,219,7,7,http://localhost:3001/character/8,2,0,0
1747345064531,1,[GET] Character by id,200,OK,Thread Group 1-5,text,true,,267,162,7,7,http://localhost:3001/character/6,1,0,0
1747345064531,2,[POST] Character,201,Created,Thread Group 1-6,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064531,2,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064531,3,[POST] Character,201,Created,Thread Group 1-2,text,true,,273,218,7,7,http://localhost:3001/character,3,0,0
1747345064531,3,[GET] Character by id,200,OK,Thread Group 1-4,text,true,,267,162,7,7,http://localhost:3001/character/7,3,0,0
1747345064532,2,[DELETE] Character by id,200,OK,Thread Group 1-7,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064532,3,[DELETE] Character by id,200,OK,Thread Group 1-3,text,true,,293,184,7,7,http://localhost:3001/character/8,3,0,0
1747345064533,2,[PUT] Character by id,200,OK,Thread Group 1-5,text,true,,267,219,7,7,http://localhost:3001/character/6,2,0,0
1747345064533,2,[GET] Character by id,200,OK,Thread Group 1-6,text,true,,267,162,7,7,http://localhost:3001/character/8,2,0,0
1747345064533,3,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,7,7,http://localhost:3001/character/9,3,0,0
1747345064534,2,[GET] Character by id,200,OK,Thread Group 1-2,text,true,,268,163,7,7,http://localhost:3001/character/10,2,0,0
1747345064534,2,[PUT] Character by id,200,OK,Thread Group 1-4,text,true,,267,219,7,7,http://localhost:3001/character/7,2,0,0
1747345064534,2,[GET] Characters,200,OK,Thread Group 1-7,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064535,2,[GET] Characters,200,OK,Thread Group 1-3,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064535,2,[DELETE] Character by id,200,OK,Thread Group 1-5,text,true,,293,184,7,7,http://localhost:3001/character/6,2,0,0
1747345064535,2,[PUT] Character by id,200,OK,Thread Group 1-6,text,true,,267,219,7,7,http://localhost:3001/character/8,2,0,0
1747345064536,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,7,7,http://localhost:3001/character/9,1,0,0
1747345064536,2,[PUT] Character by id,200,OK,Thread Group 1-2,text,true,,268,220,7,7,http://localhost:3001/character/10,2,0,0
1747345064536,2,[DELETE] Character by id,200,OK,Thread Group 1-4,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064536,2,[POST] Character,201,Created,Thread Group 1-7,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064537,1,[POST] Character,201,Created,Thread Group 1-3,text,true,,272,218,7,7,http://localhost:3001/character,1,0,0
1747345064537,2,[GET] Characters,200,OK,Thread Group 1-5,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064537,2,[DELETE] Character by id,200,OK,Thread Group 1-6,text,true,,293,184,7,7,http://localhost:3001/character/8,2,0,0
1747345064537,3,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,7,7,http://localhost:3001/character/9,3,0,0
1747345064538,2,[DELETE] Character by id,200,OK,Thread Group 1-2,text,true,,293,185,7,7,http://localhost:3001/character/10,2,0,0
1747345064538,2,[GET] Characters,200,OK,Thread Group 1-4,text,true,,406,161,7,7,http://localhost:3001/characters,2,0,0
1747345064538,2,[GET] Character by id,200,OK,Thread Group 1-7,text,true,,267,162,7,7,http://localhost:3001/character/7,2,0,0
1747345064539,2,[GET] Character by id,200,OK,Thread Group 1-3,text,true,,267,162,7,7,http://localhost:3001/character/8,2,0,0
1747345064539,2,[POST] Character,201,Created,Thread Group 1-5,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064539,2,[GET] Characters,200,OK,Thread Group 1-6,text,true,,439,161,7,7,http://localhost:3001/characters,2,0,0
1747345064540,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,439,161,7,7,http://localhost:3001/characters,1,0,0
1747345064540,2,[GET] Characters,200,OK,Thread Group 1-2,text,true,,439,161,7,7,http://localhost:3001/characters,2,0,0
1747345064540,2,[POST] Character,201,Created,Thread Group 1-4,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064540,3,[PUT] Character by id,200,OK,Thread Group 1-7,text,true,,267,219,7,7,http://localhost:3001/character/7,3,0,0
1747345064541,2,[PUT] Character by id,200,OK,Thread Group 1-3,text,true,,267,219,7,7,http://localhost:3001/character/8,2,0,0
1747345064541,2,[GET] Character by id,200,OK,Thread Group 1-5,text,true,,267,162,7,7,http://localhost:3001/character/6,2,0,0
1747345064541,3,[POST] Character,201,Created,Thread Group 1-6,text,true,,272,218,7,7,http://localhost:3001/character,3,0,0
1747345064542,2,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064542,2,[POST] Character,201,Created,Thread Group 1-2,text,true,,273,218,7,7,http://localhost:3001/character,2,0,0
1747345064542,3,[GET] Character by id,200,OK,Thread Group 1-4,text,true,,267,162,7,7,http://localhost:3001/character/7,3,0,0
1747345064543,2,[DELETE] Character by id,200,OK,Thread Group 1-7,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064543,2,[DELETE] Character by id,200,OK,Thread Group 1-3,text,true,,293,184,7,7,http://localhost:3001/character/8,2,0,0
1747345064543,3,[PUT] Character by id,200,OK,Thread Group 1-5,text,true,,267,219,7,7,http://localhost:3001/character/6,3,0,0
1747345064544,2,[GET] Character by id,200,OK,Thread Group 1-6,text,true,,267,162,7,7,http://localhost:3001/character/8,2,0,0
1747345064544,2,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,7,7,http://localhost:3001/character/9,2,0,0
1747345064545,1,[GET] Character by id,200,OK,Thread Group 1-2,text,true,,268,163,7,7,http://localhost:3001/character/10,1,0,0
1747345064545,2,[PUT] Character by id,200,OK,Thread Group 1-4,text,true,,267,219,7,7,http://localhost:3001/character/7,2,0,0
1747345064545,2,[GET] Characters,200,OK,Thread Group 1-7,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064545,2,[GET] Characters,200,OK,Thread Group 1-3,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064546,2,[DELETE] Character by id,200,OK,Thread Group 1-5,text,true,,293,184,7,7,http://localhost:3001/character/6,2,0,0
1747345064546,2,[PUT] Character by id,200,OK,Thread Group 1-6,text,true,,267,219,7,7,http://localhost:3001/character/8,2,0,0
1747345064546,3,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,7,7,http://localhost:3001/character/9,3,0,0
1747345064546,3,[PUT] Character by id,200,OK,Thread Group 1-2,text,true,,268,220,7,7,http://localhost:3001/character/10,3,0,0
1747345064547,2,[DELETE] Character by id,200,OK,Thread Group 1-4,text,true,,293,184,7,7,http://localhost:3001/character/7,2,0,0
1747345064547,2,[POST] Character,201,Created,Thread Group 1-7,text,true,,272,218,7,7,http://localhost:3001/character,2,0,0
1747345064547,3,[POST] Character,201,Created,Thread Group 1-3,text,true,,272,218,7,7,http://localhost:3001/character,3,0,0
1747345064548,2,[GET] Characters,200,OK,Thread Group 1-5,text,true,,507,161,7,7,http://localhost:3001/characters,2,0,0
1747345064548,2,[DELETE] Character by id,200,OK,Thread Group 1-6,text,true,,293,184,7,7,http://localhost:3001/character/8,2,0,0
